SPECID,CATAID,WHAN,BPT,bayes.agn.fracAGN,bayes.agn.fracAGN_err,bayes.sfh.age,bayes.sfh.age_err,bayes.sfh.age_main,bayes.sfh.age_main_err,bayes.stellar.age_m_star,bayes.stellar.age_m_star_err,bayes.dust.mass,bayes.dust.mass_err,bayes.sfh.sfr,bayes.sfh.sfr_err,bayes.sfh.sfr100Myrs,bayes.sfh.sfr100Myrs_err,bayes.stellar.m_gas,bayes.stellar.m_gas_err,bayes.stellar.m_star,bayes.stellar.m_star_err,best.chi_square,best.reduced_chi_square,best.agn.EBV,best.agn.beta,best.agn.delta,best.agn.disk_type,best.agn.emissivity,best.agn.fracAGN,best.agn.gamma,best.agn.law,best.agn.opening_angle,best.agn.psy,best.agn.r_ratio,best.agn.tau,best.agn.temperature,best.attenuation.B_B90,best.attenuation.E_BV_factor,best.attenuation.E_BV_lines,best.attenuation.E_BVs,best.attenuation.FUV,best.attenuation.V_B90,best.attenuation.powerlaw_slope,best.attenuation.uv_bump_amplitude,best.attenuation.uv_bump_wavelength,best.attenuation.uv_bump_width,best.dust.alpha,best.dust.gamma,best.dust.qhac,best.dust.umin,best.nebular.f_dust,best.nebular.f_esc,best.nebular.lines_width,best.nebular.logU,best.nebular.ne,best.nebular.zgas,best.sfh.age,best.sfh.age_burst,best.sfh.age_main,best.sfh.f_burst,best.sfh.tau_burst,best.sfh.tau_main,best.stellar.age_m_star,best.stellar.imf,best.stellar.metallicity,best.stellar.old_young_separation_age,best.universe.age,best.universe.luminosity_distance,best.universe.redshift,best.agn.accretion_power,best.agn.disk_luminosity,best.agn.intrin_Lnu_2500A_30deg,best.agn.luminosity,best.agn.polar_dust_luminosity,best.agn.torus_dust_luminosity,best.agn.total_dust_luminosity,best.dust.luminosity,best.dust.mass,best.sfh.integrated,best.sfh.sfr,best.sfh.sfr100Myrs,best.sfh.sfr10Myrs,best.stellar.lum,best.stellar.lum_ly,best.stellar.lum_ly_old,best.stellar.lum_ly_young,best.stellar.lum_old,best.stellar.lum_young,best.stellar.m_gas,best.stellar.m_gas_old,best.stellar.m_gas_young,best.stellar.m_star,best.stellar.m_star_old,best.stellar.m_star_young,best.stellar.n_ly,best.stellar.n_ly_old,best.stellar.n_ly_young,best.galex.FUV,best.galex.NUV,best.sdss.up,best.sdss.gp,best.sdss.rp,best.sdss.ip,best.sdss.zp,best.vista.vircam.Z,best.vista.vircam.Y,best.vista.vircam.J,best.vista.vircam.H,best.vista.vircam.Ks,best.WISE1,best.WISE2,best.WISE3,best.WISE4,best.herschel.pacs.100,best.herschel.pacs.160,best.PSW_ext,best.PMW_ext,best.PLW_ext
323152548657653760,55958,sAGN,AGNXY,0.0995644437887226,0.0068707649982065,10486.054301043074,2181.4807779836515,10486.054301043074,2181.4807779836515,3689.850876328316,700.2712609208616,3.913498270093003e+38,2.950197340352337e+37,8.481442315986436,1.3378183730765587,8.633420505911868,1.236886242062672,65104889362.598,8446986662.7201185,85972147127.44821,8563156060.521439,8.10450060102856,0.405225030051428,0.03,-0.5,0.36,1.0,1.6,0.1,2.0,0.0,60.0,20.1,60.0,1.0,100.0,0.6411422543525386,0.25,0.6,0.15,1.688928945998586,0.4836972793599572,-0.25,1.0,217.5,35.0,2.0,0.1,0.06,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,11000.0,750.0,11000.0,0.25,50.0,5000.0,3800.4702850116255,1.0,0.02,10.0,11791.431983537534,2.3109880689656133e+25,0.1572,2.7451787228988496e+37,5.620905242987954e+36,4.786930278762932e+21,9.965717034373574e+36,2.1221661122278216e+36,2.2226456791578e+36,4.344811791385621e+36,3.9103306122470577e+37,3.955435828755707e+38,155838508375.07443,8.83013633117222,8.878386443793268,8.83449424296664,9.98252007969901e+37,4.347786526795094e+36,9.821042271941212e+34,4.2495761040756817e+36,7.795240440129508e+37,2.187279639569501e+37,67389525137.89895,67384286438.106575,5238699.792376926,88448983210.71892,88365876994.5385,83106216.18041997,1.3100886785061404e+54,2.290474270506312e+52,1.2871839358010772e+54,0.0367429346583145,0.0606026111837073,0.1275392356655137,0.401958074872713,0.7941457355577152,1.0647492577502446,1.3176500642580893,1.2866471653964722,1.5622411028787249,1.9065501545721817,2.231695013961849,2.560925143726742,1.950292263819536,2.006170248548954,6.382208285693455,13.63744554445667,65.71321424118746,103.24384819772044,86.18048659364047,50.32803791511707,22.211054974656054
323178112302999552,561225,sAGN,UNCXY,0.1382338581995248,0.0512807620249975,4209.88796457122,799.2263344101802,4209.88796457122,799.2263344101802,1624.2943684666536,331.25187100723724,1.7901801585295765e+38,1.0721344008073084e+38,11.920605899092235,1.7685298596447845,11.978958337191068,1.7645058285582629,15394371794.221462,3478412494.6901584,22886890654.46732,4510654314.06746,22.87449108451712,1.143724554225856,0.03,-0.5,0.36,1.0,1.6,0.1,2.0,0.0,60.0,80.1,60.0,1.0,100.0,0.540641057763134,0.25,0.4,0.1,1.060229628737975,0.4251301140659231,0.0,0.0,217.5,35.0,2.0,0.1,0.06,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,5000.0,250.0,5000.0,0.01,800.0,5000.0,1847.7041254900464,1.0,0.02,10.0,10780.487737598554,3.946778736030221e+25,0.2534,1.8086998836129644e+37,1.5289951936977465e+37,3.153936815057017e+21,1.9070330902821716e+37,1.3982192008761483e+36,2.3821597649680998e+36,3.780378965844248e+36,3.4023410692598217e+37,3.441586684473172e+38,42234078178.20362,13.083800433417805,13.17591813493591,13.091923994086525,7.575799195963016e+37,6.344261986288977e+36,4.730592735724786e+34,6.29695605893173e+36,4.334579125139273e+37,3.2412200708237426e+37,17175081663.711384,17167317908.428308,7763755.2830770975,25058996475.285976,24935841029.83446,123155445.45151678,1.9206901180002447e+54,1.3364273610194936e+52,1.90732584439005e+54,0.0421890314301415,0.0582238614338626,0.0726587418168545,0.1105216026587951,0.1810038220190514,0.2190032209186806,0.26017324868956,0.2523103606859636,0.2867754027860562,0.362752130808262,0.4256671030082111,0.5220891807363124,0.4576887809782101,0.5379140887986236,1.9793436843038683,3.663652852861255,18.628669526006306,32.1037807303365,30.01788725758578,18.98512150182369,8.70368515554087
323243533244852224,751044,sAGN,AGNXY,0.2365523833414534,0.0484208414559258,1291.4692726695112,1038.0952210929672,1291.4692726695112,1038.0952210929672,503.6757577240924,580.5597535314921,1.3210452412338383e+38,1.7536463437319216e+37,25.28720520559889,4.639202802732336,22.76499219033124,4.595494643104748,4696221646.033622,2240366598.728871,9442162784.869991,2857223742.693959,34.77969106990859,2.045864180582858,0.03,-0.5,0.36,1.0,1.6,0.2,2.0,0.0,60.0,50.1,60.0,1.0,100.0,0.559882303778831,0.25,0.4,0.1,1.0599630386723973,0.4405036727577663,0.0,0.0,217.5,35.0,3.0,0.1,0.06,10.0,0.0,0.0,300.0,-3.0,100.0,0.019,5000.0,250.0,5000.0,0.25,800.0,1.0,3479.478164129549,1.0,0.02,10.0,10397.213250891846,4.669484931482184e+25,0.2933,7.641892127797498e+37,6.455882413976956e+37,1.3325618659525728e+22,8.033198241446825e+37,5.907580578137085e+36,9.865577696561606e+36,1.577315827469869e+37,6.309263309879476e+37,1.4578627850927593e+38,31238208587.649025,26.62768171679889,28.345753554794936,26.778057067835764,1.2252847760807042e+38,1.288632607717325e+37,4.927679641489329e+34,1.2837049280758355e+37,5.633788190156024e+37,6.6190595706510185e+37,13017037370.911428,13001119526.787825,15917844.12360667,18221171136.578457,17969308490.18285,251862646.39560825,3.9055856627737184e+54,1.7560808909909106e+52,3.8880248538638085e+54,0.0714601028939753,0.1032092782207106,0.1312586635983844,0.1675937990449823,0.2304325241315803,0.2561379599481928,0.313924982354063,0.3145032470472275,0.3267149470010577,0.4061273951939965,0.5030477130555892,0.6552813003048105,0.8146797290121095,1.0452711964224377,2.570720002807852,2.495094089998677,54.61593892991206,64.26391382018642,36.84924163899198,18.06840932483473,6.873612645733373
324318855230941184,537289,sAGN,UNCXY,0.1374687155524529,0.0565267527392919,4326.946943346834,1189.689586508268,4326.946943346834,1189.689586508268,2024.8625454540188,520.507378998263,3.3118973310164112e+38,1.1777016725480089e+38,13.14314302085736,2.639014900953934,13.528003424980527,2.464661127553375,34469740167.27069,7428829250.116514,48394865117.428535,8546230961.962294,7.404032914654357,0.411335161925242,0.03,-0.5,0.36,1.0,1.6,0.1,2.0,0.0,60.0,80.1,60.0,1.0,100.0,0.4446548337161914,0.25,0.4,0.1,1.1315858059159227,0.3308498185159839,-0.25,0.0,217.5,35.0,2.0,0.1,0.06,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,5000.0,500.0,5000.0,0.01,800.0,2000.0,2333.157662233481,1.0,0.02,10.0,10741.161190726234,4.018104907035098e+25,0.2574,2.1151137239112453e+37,1.7880239542695e+37,3.688248726234509e+21,2.2301056674761325e+37,1.6350930564012772e+36,2.7857240756650537e+36,4.4208171320663306e+36,3.978735418859696e+37,4.0246296769912774e+38,93030450080.6222,14.6045756421121,14.889070878437426,14.63005807045459,1.0057800407263382e+38,7.112988728388515e+36,8.144850478489478e+34,7.031540223603621e+36,6.437063143224587e+37,3.620737264038796e+37,39291232429.2073,39282551883.20348,8680546.003821991,53739217607.60606,53601597616.71386,137619990.89219573,2.150785189119216e+54,2.0989813095457258e+52,2.1297953760237584e+54,0.0408214238737146,0.0630463291095023,0.0859177764884604,0.1436709972739106,0.2635975771676047,0.3334096966514566,0.4056445544735257,0.3943080912416818,0.4561443139143046,0.5834273682758402,0.6775654526976645,0.8220179989658832,0.6405151296060385,0.6946965336454543,2.255008047893313,4.110296495287304,20.94838252677757,36.259120210861774,34.0650320083893,21.616631018454395,9.92575780463716
340163637186422784,617634,sAGN,AGNXY,0.1065254065979776,0.0297606445698254,3587.0091958954727,3601.421013098341,3587.0091958954727,3601.421013098341,2437.9008525332238,2089.597627805836,1.4283803321041609e+38,2.4797329422640896e+37,0.5971153518156176,0.8040410540882353,0.6669298605262494,0.8908578556648216,31292794854.382427,15383548034.566456,42337596589.46734,14805685637.719675,28.4143248717146,1.42071624358573,0.03,-0.5,0.36,1.0,1.6,0.1,2.0,0.0,60.0,20.1,60.0,1.0,100.0,0.7646627653099689,0.25,0.6,0.15,1.5733389028429916,0.6122030149691269,0.0,0.0,217.5,35.0,2.0,0.1,0.06,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,3500.0,500.0,3500.0,0.01,500.0,500.0,2475.81120496744,1.0,0.02,10.0,12034.465204489534,1.9688546024317494e+25,0.1358,9.608896536293355e+36,1.967474702818109e+36,1.675560042462771e+21,3.4882808574354647e+36,7.428177420700639e+35,7.779884125472916e+35,1.5208061546173554e+36,1.3687255391556194e+37,1.384513631750955e+38,85443664316.17824,2.085224685139477,2.288442686519051,2.102691802031157,3.883566882618658e+37,1.0667301677594898e+36,6.053514041694097e+34,1.0061950273425487e+36,3.364263789515809e+37,5.193030931028487e+36,37131143950.06469,37129892424.48432,1251525.5803624983,48312520359.820526,48292744973.673485,19775386.147037875,3.18138014251721e+53,1.3397948521905813e+52,3.047400657298152e+53,0.0149174190775173,0.0210998750702886,0.048271124204689,0.1695872524747667,0.3883597246979585,0.5679658730940426,0.766298652071606,0.744455182281587,0.9619361504712716,1.2231304484929126,1.5057288739919816,1.6941652303338783,1.236553781815495,1.140695475642548,3.072152161153028,6.602332776233104,31.84978162581521,49.06877774013479,39.95060865942436,22.93131267147813,10.035641928911328
345696929033775104,594304,sAGN,UNCXY,0.3635725187337267,0.067606906252031,4701.883298533622,3394.234789811874,4701.883298533622,3394.234789811874,3105.924281668843,1898.7915113245704,6.886509555425027e+37,2.8490147123191483e+37,0.5371804161814766,0.4073504656991593,0.5905353756281109,0.4381574406581725,24468692978.431103,9959740725.663612,31283944834.35244,9823997188.025246,8.50344453693562,0.4251722268467809,0.03,-0.5,0.36,1.0,1.6,0.3,2.0,0.0,60.0,50.1,60.0,1.0,100.0,0.5087108112600148,0.25,0.4,0.1,1.0572316106029545,0.4082377379605839,0.0,1.0,217.5,35.0,3.0,0.1,0.06,2.5,0.0,0.0,300.0,-3.0,100.0,0.019,11000.0,750.0,11000.0,0.25,100.0,2000.0,5310.019803400386,1.0,0.02,10.0,12408.82074606768,1.4758932883329386e+25,0.104,1.251026800127217e+37,1.056869396124664e+37,2.1814893213033025e+21,1.3150861230072466e+37,9.671088656534847e+35,1.615058403172341e+36,2.5821672688258252e+36,6.025056960593593e+36,5.595257427342911e+37,62129400388.08982,0.6245864426206496,0.6969349824547624,0.6295918522655771,2.4183866305370195e+37,3.3403600015619246e+35,3.269596238328849e+34,3.0134003777290392e+35,2.2628816079547263e+37,1.555050225822932e+36,27745405341.20694,27745030659.221603,374681.9853341576,34383995044.99878,34378073810.34565,5921234.653123963,9.833926759131815e+52,7.073738402117959e+51,9.126552918920021e+52,0.0492445077329279,0.0851060862716515,0.182162742055994,0.4863284751305394,0.8105214026833099,1.0272583445520571,1.2643877395810013,1.2364724332113368,1.5036233502190708,1.762686519065246,2.1473073606987745,2.3704763383830474,1.9988902990139723,1.913381238914926,3.1260828037896555,3.1561177195554717,48.83369532624778,66.90428925950395,43.8797380286112,22.23660482327402,8.942838207536962
346920960336619520,107713,sAGN,AGNXY,0.2604103366667877,0.0560225859916793,3740.549535656019,1433.9183987978918,3740.549535656019,1433.9183987978918,1760.6520594397948,585.1585446139017,4.793846646279854e+38,1.608601356766929e+38,10.59886378719615,2.419814133575699,11.026627039970162,2.2497123922027966,27319306921.085777,6625695196.924912,39375513305.482056,7496923879.67754,19.08022363716004,1.0600124242866689,0.03,-0.5,0.36,1.0,1.6,0.3,2.0,0.0,60.0,50.1,60.0,1.0,100.0,0.4373155462241442,0.25,0.4,0.1,1.1292181361720923,0.3271340393911901,-0.25,0.0,217.5,35.0,3.0,0.1,0.06,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,5000.0,900.0,5000.0,0.25,500.0,500.0,3020.3060803590124,1.0,0.02,10.0,10368.256512643808,4.726664263390935e+25,0.2964,5.436291446793402e+37,4.592587511271512e+37,9.479582481739254e+21,5.714658903849213e+37,4.202536391654818e+36,7.018177534122187e+36,1.1220713925777006e+37,2.618166582681301e+37,6.04837725597795e+38,86475233897.08035,8.630095461696005,9.54341613028845,8.708206764167578,7.179929478284288e+37,4.223552323443972e+36,5.82846491264836e+34,4.165267674317488e+36,5.029712644576526e+37,2.1502168337077608e+37,37238016560.05319,37232831777.48679,5184782.566385448,49237217310.96706,49155320051.952126,81897259.01493666,1.2760712812478084e+54,1.4574187914081328e+52,1.2614970933337271e+54,0.0275159356175859,0.0470652945825015,0.070720809707703,0.1108938280126315,0.2000461069565403,0.249635327179875,0.3058584354495602,0.3013081722221251,0.3437526772208034,0.4352579776916754,0.5297646034689841,0.676050827889974,0.6912007112236591,0.7815091039340315,1.5307283579472803,1.3307291324587325,13.148026386149512,33.26930142959655,36.45595151909525,24.57124134015709,11.622336242601223
346927282528479232,619960,SFG,SFGXY,0.1056700372617403,0.0306133174920909,6218.689123315472,4065.44896063516,6218.689123315472,4065.44896063516,3436.87562154987,2353.5496181710746,1.483601412187149e+37,3.0465797056376093e+36,0.915765961629614,0.9581015225694032,1.09004470371359,1.068224428018274,12333921645.343906,4175532836.761569,16831318909.403755,4241954787.042382,27.1513503094268,1.35756751547134,0.03,-0.5,0.36,1.0,1.6,0.1,2.0,0.0,60.0,80.1,60.0,1.0,100.0,1.5252863299852624,0.75,0.4,0.3,3.069342620655997,1.2218831295916286,0.0,1.0,217.5,35.0,2.0,0.1,0.06,10.0,0.0,0.0,300.0,-3.0,100.0,0.019,11000.0,250.0,11000.0,0.25,5.0,500.0,7016.407236137689,1.0,0.02,10.0,12697.29609996438,1.1223144335440586e+25,0.0804,7.055022268991465e+36,5.964004995218326e+36,1.2302259024184628e+21,7.43858118283781e+36,5.453899615124614e+35,9.291862261070233e+35,1.4745761876194844e+36,1.3271185688575357e+37,1.478490397017207e+37,38176192157.29219,3.5209284474781105e-07,3.875795883135265e-07,3.551359563147963e-07,2.283266461546875e+37,2.386107160608864e+34,2.386090169363493e+34,1.6991245370838668e+29,2.2832663738460485e+37,8.770082652548526e+29,17023245855.99488,17023245855.783476,0.2114039796365689,21152946301.2973,21152946297.957344,3.339954520688293,5.023817129329122e+51,5.023765669184599e+51,5.146014452408057e+46,0.0417372616622743,0.076337367119362,0.1628477198434513,0.4297045787305514,0.6788579330437783,0.8824357827233459,1.126816449900759,1.086383033726581,1.3974427442979116,1.7071436412880283,2.2044065115577007,2.454686557411592,2.44585681363517,2.3092289047357664,8.936326875316501,20.460033894679977,107.8847085837736,86.50127621943771,39.27198727178329,16.894310350804666,6.106807768737122
346952571295918080,79784,UNC,SFGX,0.170366716766497,0.0682570899311507,5307.628970499657,4067.020226387618,5307.628970499657,4067.020226387618,3050.0704810396983,1973.8670900661507,1.6417200594004874e+38,5.502658362414694e+37,0.7718898825594162,0.8811473136080614,0.8636616915845133,0.9478837481825456,36472108729.15094,12467359214.748953,48413051427.33853,12248573456.802423,25.513953986905715,1.2756976993452858,0.03,-0.5,0.36,1.0,1.6,0.1,2.0,0.0,60.0,50.1,60.0,1.0,100.0,0.6271445045605833,0.25,0.6,0.15,1.6542245250812837,0.4763785021813008,-0.25,0.0,217.5,35.0,3.0,0.1,0.2,1.0,0.0,0.0,300.0,-3.0,100.0,0.019,2000.0,500.0,2000.0,0.25,100.0,1.0,1555.3112541656687,1.0,0.02,10.0,11906.398829294118,2.146888450639361e+25,0.147,6.911161563279525e+36,5.838560090927272e+36,1.2051400614729414e+21,7.265050328902412e+36,5.3426877978405775e+35,8.922214581910816e+35,1.4264902379751393e+36,1.2838412141776248e+37,2.626616672819212e+38,60418881281.9504,1.0297924819241966,1.7606410858198802,1.0776360218127938,4.1778080804410575e+37,5.503387134556364e+35,4.717672123453241e+34,5.03161992221104e+35,3.914757444970198e+37,2.6305063547085897e+36,24669644948.94133,24668992348.47624,652600.465092178,35749236329.79471,35739112573.25603,10123756.53867966,1.6228913786571234e+53,9.978132801285265e+51,1.523110050644271e+53,0.016815894122973,0.0367224225073733,0.0876010483466843,0.2809768933833971,0.5228498033677236,0.6844774459227215,0.8457445786964963,0.8282202394078161,0.9961593873005602,1.2017476885252074,1.4025047100216963,1.535605569740069,1.112468526600494,0.9111063379825808,2.9304989634953054,1.8866527573606977,27.01500356037037,57.50425162900498,51.99798739202753,30.84936856521011,13.72610880879662
348002885348386816,229488,wAGN,AGNXY,0.0932803165562426,0.0315844143424356,5592.111688072549,3616.607415086938,5592.111688072549,3616.607415086938,3553.318328870684,1956.5242338165008,2.6594999099153486e+38,1.0237256011908146e+38,0.8796720306446096,0.9994229452273828,0.9552778388875154,1.0792746501483348,86274525930.79463,20158175685.855377,110381307289.4169,19298979094.34585,8.44825574873628,0.4446450394071726,0.03,-0.5,0.36,1.0,1.6,0.1,2.0,0.0,60.0,20.1,60.0,1.0,100.0,0.6240880386479231,0.25,0.6,0.15,1.676757424878676,0.4755865376633175,-0.25,0.0,217.5,35.0,3.0,0.1,0.06,2.5,0.0,0.0,300.0,-3.0,100.0,0.019,11000.0,900.0,11000.0,0.25,100.0,2000.0,5374.316038288172,1.0,0.02,10.0,11391.56805597258,2.914886535012755e+25,0.1938,1.4675759726554744e+37,3.004942960679596e+36,2.559098903575578e+21,5.327684768912193e+36,1.1345126531508484e+36,1.1882291550817492e+36,2.322741808232598e+36,2.0904676274093369e+37,1.941343392333612e+38,221581947402.2726,1.988185504555192,2.0763270857268767,1.9949158120588768,7.747516676224724e+37,1.0746140200139354e+36,1.1685770753372398e+35,9.577563124802114e+35,7.25406080786575e+37,4.9345586835897294e+36,99528330406.22446,99527145816.00291,1184590.2215372317,122053616990.07576,122034852428.14944,18764561.926318582,3.154010510778284e+53,2.531114945789002e+52,2.9008990161993837e+53,0.0051870939667082,0.0121395105079031,0.0417695674801521,0.1803248278678961,0.4579325348585057,0.6537910693916842,0.8348225398435974,0.8155399091749308,0.9999139052229222,1.283091827876606,1.495648884359501,1.763378827367032,1.1118185372342555,0.98613195414279,1.465791982503398,1.4729794876118742,38.3633049444892,63.6279429187402,46.88167116503872,25.43208893992921,10.533182594671144
372819143939876864,185507,UNC,UNCXY,0.1000168607581966,0.0012996450069977,1432.3418470279298,1789.0765985925302,1432.3418470279298,1789.0765985925302,586.550992401963,1169.1970442989114,1.096628332613941e+39,5.483141663069706e+37,175.0692781749593,19.51063262735168,90.50748764195926,13.858344782660042,18443776777.48359,10078047884.927156,37069595645.997215,11248259134.451357,129.48989125243807,6.474494562621904,0.03,-0.5,0.36,1.0,1.6,0.1,2.0,0.0,60.0,20.1,60.0,1.0,100.0,1.5397491361694158,0.75,0.4,0.3,3.076177425074617,1.2284081781851268,0.0,0.0,217.5,35.0,3.0,0.1,0.06,10.0,0.0,0.0,300.0,-3.0,100.0,0.019,901.0,5.0,901.0,0.01,5.0,5000.0,290.2468410120057,1.0,0.02,10.0,11867.901583822497,2.201381650843276e+25,0.1504,3.3474832413794104e+38,6.85415705190031e+37,5.837204241802298e+22,1.2152240028171039e+38,2.5877788709524705e+37,2.7103041053182607e+37,5.298082976270731e+37,4.7682746786436546e+38,1.1017911064528883e+39,46105116548.84691,154.74510074697818,95.585051990314,141.0517631837337,5.883027897025294e+38,8.308365671484965e+37,1.5449104386718134e+35,8.292916567098246e+37,1.908185625603296e+38,3.974842271422e+38,14203327159.87726,14136014157.196829,67313002.68042918,31901788854.275604,30558584759.812737,1343204094.4628675,2.4989118062698033e+55,5.719698399717889e+52,2.493192107870085e+55,0.1686273106558388,0.2695189209588589,0.4284581714945054,0.7622180403690628,1.0779399292203318,1.7238648251563815,1.5537141566879655,1.5300242982898364,1.862774740436316,2.4708975787221763,3.351399250358333,5.606812384804866,10.82118992590268,14.488378334641968,52.634272214778136,64.55372758343593,1853.7313224126804,1782.0133834591682,890.4006317841402,401.999591944534,148.37271836244943
4528527844787617792,594479,wAGN,SFGX,0.1743857169157291,0.0463581809860271,5243.758490384865,3366.626778622845,5243.758490384865,3366.626778622845,3812.12995523248,2189.5150030435298,7.183141680834604e+37,2.6530108403423585e+37,0.878250502168255,0.5352485081981474,0.9603273909895405,0.567897543400435,42214005631.354034,15585652965.734669,51422159909.71039,14669805784.54685,42.69351783276189,2.2470272543558885,0.03,-0.5,0.36,1.0,1.6,0.2,2.0,0.0,60.0,20.1,60.0,1.0,100.0,0.7583020565233588,0.25,0.6,0.15,1.5647030285344556,0.6093346860823231,0.0,0.0,217.5,35.0,3.0,0.1,0.06,2.5,0.0,0.0,300.0,-3.0,100.0,0.019,3500.0,250.0,3500.0,0.01,100.0,1.0,3455.234443374741,1.0,0.02,10.0,11983.923072508182,2.0385259202164146e+25,0.1402,1.436736633282532e+37,2.9417977079039924e+36,2.5053225260341207e+21,5.215729897939997e+36,1.1106722378092775e+36,1.1632599522267272e+36,2.273932190036005e+36,9.09572876014402e+36,8.446881786372082e+37,94856105285.65907,0.8525108177338455,1.457541784538488,0.8921179580360336,2.94021011772914e+37,4.704181025567165e+35,5.3876858597062575e+34,4.165412439596539e+35,2.722444386975653e+37,2.17765730753487e+36,42790229811.07679,42789689557.61221,540253.46457149,52065875471.92131,52057494548.46652,8380923.4547931645,1.3786507962640809e+53,1.1774841295364733e+52,1.260902383310434e+53,0.0072584612725817,0.0109359147130955,0.0275692001326559,0.1050005029862656,0.2675084068768551,0.4093010140363214,0.5755491609113401,0.5555478946279284,0.7471240267552199,0.9920957469801284,1.245863928078727,1.4498867736996124,1.1387004700504115,1.1202581477397018,1.816644152692854,1.9781626447962013,37.01780498336012,54.66289878269612,37.548794901512,19.545978366928505,7.953521425129321
525806833261111296,743886,UNC,AGNXY,0.4438106540337192,0.0580590273446722,1863.9455741961704,1304.4689260173768,1863.9455741961704,1304.4689260173768,801.1499484040139,746.8692274861388,1.0260589482470751e+38,7.689534999168498e+37,24.30641622755091,8.75951340882056,14.33656374443822,7.048829730460246,5293795763.436473,3063711545.2014327,9478796680.806416,4520381722.845415,17.803551488896666,0.9370290257314036,0.03,-0.5,0.36,1.0,1.6,0.4,2.0,0.0,60.0,50.1,60.0,1.0,100.0,0.6431553216276676,0.25,0.4,0.1,1.1124053489995414,0.4883300271911477,0.0,1.0,217.5,35.0,2.0,0.1,0.06,10.0,0.0,0.0,300.0,-3.0,100.0,0.019,901.0,5.0,901.0,0.01,100.0,1.0,884.639076305176,1.0,0.02,10.0,10639.866439264297,4.204738353327809e+25,0.2678,1.8002514340359037e+38,1.5208552252986169e+38,3.1392047545351703e+22,1.89243402186409e+38,1.391688109387006e+37,2.3240998562677296e+37,3.715787965654736e+37,5.573681948482102e+37,6.209418985036871e+37,23293314849.59042,45.65958653694598,2.3293314849590425,23.293314849590427,1.0052159733043202e+38,2.1376573778195783e+37,1.693604186180881e+34,2.1359637736333976e+37,1.568086653639805e+37,8.484073079403397e+37,8869943805.924881,8865583607.796452,4360198.128429434,14423370950.309048,14194798093.298063,228572857.0109832,6.47027145600973e+54,3.4327517874364794e+51,6.466838704222293e+54,0.1116725324561952,0.1553842439474649,0.217629701339494,0.2858818545388811,0.3906207104974817,0.4595042761776196,0.5704330357980663,0.5754052141159118,0.6061790674693468,0.7534290058989344,1.0027914557639142,1.3816808845420427,2.060922059291338,2.685672935424313,6.803390358163943,8.639524056855166,42.32850970410067,38.95941124971171,20.323022361380268,9.57791080113803,3.590684226031451
526952249683896320,278841,sAGN,AGNXY,0.3412808748282325,0.0700954560071048,6262.657799938542,3569.472428282428,6262.657799938542,3569.472428282428,5439.485440156663,3110.080268446372,2.128168845979155e+37,9.362011976886628e+36,0.1864318355964286,0.3549106073712608,0.2049835931712275,0.3796042392621847,32589641386.867764,14439163508.01707,37275336083.04277,13536206152.732944,19.689377498790986,0.9844688749395492,0.03,-0.5,0.36,1.0,1.6,0.4,2.0,0.0,60.0,50.1,60.0,1.0,100.0,0.7513963111521872,0.25,0.6,0.15,1.5668552939961236,0.606621266690239,0.0,0.0,217.5,35.0,3.0,0.1,0.06,2.5,0.0,0.0,300.0,-3.0,100.0,0.019,11000.0,500.0,11000.0,0.01,100.0,1.0,10861.980250640598,1.0,0.02,10.0,13050.59467291858,7.181925469317425e+24,0.0525,1.0836885573517742e+37,9.155017870753132e+36,1.8896917438068275e+21,1.1391792592214155e+37,8.377476895903109e+35,1.399027031870711e+36,2.2367747214610215e+36,3.355162082191532e+36,3.1158204284382315e+37,112468450169.36256,0.0766774637203854,0.1310958230441922,0.0802398526079097,1.3295022286192423e+37,9.053511751851751e+34,5.307010774109075e+34,3.746500977742675e+34,1.3099157042349775e+37,1.958652438426508e+35,54909993057.5807,54909944465.51059,48592.07011543867,57558457111.54251,57557703305.32589,753806.2166254638,2.3248828106917173e+52,1.1907881488991933e+52,1.134094661792524e+52,0.1384135804400313,0.2292322182393543,0.4298048697362229,0.9250960485868156,1.7208645764913202,2.407670999653873,3.3269945884739425,3.1792522887866133,4.305400781154755,5.342329937659302,7.100598410605301,7.487826662285881,6.633555042102011,6.454873818519183,9.663080917821034,10.31455904477928,121.5361756551304,149.343555411944,91.62250456713444,44.70626656215701,17.67912454139388
