SPECID,BPT,WHAN,CATAID,HB_CONT,HB_CONT_ERR,HB_GRAD,HB_GRAD_ERR,HB_REDCHI_EMB,HB_REDCHI_EMABS,HB_FITFAIL,HB_NPEG,HB_MODSEL_EM_LINE,HB_MODSEL_EMB_EM,HB_MODSEL_NABS_N,HB_BF,HB_DELBIC,HB_DELAIC,HB_CEN,AMP_HB,AMP_HB_ERR,POS_HB,POS_HB_ERR,SIG_HB,SIG_HB_ERR,HB_FLUX,HB_FLUX_ERR,HB_EW,HB_EW_ERR,AMP_HB_ABS,AMP_HB_ABS_ERR,POS_HB_ABS,POS_HB_ABS_ERR,SIG_HB_ABS,SIG_HB_ABS_ERR,HB_ABS_FLUX,HB_ABS_FLUX_ERR,HB_ABS_EW,HB_ABS_EW_ERR,HB_ABS_NPEG,AMP_HB_B,AMP_HB_B_ERR,POS_HB_B,POS_HB_B_ERR,SIG_HB_B,SIG_HB_B_ERR,HB_B_FLUX,HB_B_FLUX_ERR,HB_B_EW,HB_B_EW_ERR,HB_B_NPEG,AMP_OIIIB,AMP_OIIIB_ERR,POS_OIIIB,POS_OIIIB_ERR,SIG_OIIIB,SIG_OIIIB_ERR,OIIIB_FLUX,OIIIB_FLUX_ERR,OIIIB_EW,OIIIB_EW_ERR,AMP_OIIIR,AMP_OIIIR_ERR,POS_OIIIR,POS_OIIIR_ERR,SIG_OIIIR,SIG_OIIIR_ERR,OIIIR_FLUX,OIIIR_FLUX_ERR,OIIIR_EW,OIIIR_EW_ERR,OIIIR_NPEG,OIIIB_NPEG,HA_CONT,HA_CONT_ERR,HA_GRAD,HA_GRAD_ERR,HA_REDCHI_EMB,HA_REDCHI_EMABS,HA_FITFAIL,HA_NPEG,HA_MODSEL_EM_LINE,HA_MODSEL_EMB_EM,HA_MODSEL_NABS_N,HA_BF,HA_DELBIC,HA_DELAIC,HA_CEN,AMP_HA,AMP_HA_ERR,POS_HA,POS_HA_ERR,SIG_HA,SIG_HA_ERR,HA_FLUX,HA_FLUX_ERR,HA_EW,HA_EW_ERR,AMP_HA_ABS,AMP_HA_ABS_ERR,POS_HA_ABS,POS_HA_ABS_ERR,SIG_HA_ABS,SIG_HA_ABS_ERR,HA_ABS_FLUX,HA_ABS_FLUX_ERR,HA_ABS_EW,HA_ABS_EW_ERR,HA_ABS_NPEG,AMP_HA_B,AMP_HA_B_ERR,POS_HA_B,POS_HA_B_ERR,SIG_HA_B,SIG_HA_B_ERR,HA_B_FLUX,HA_B_FLUX_ERR,HA_B_EW,HA_B_EW_ERR,HA_B_NPEG,AMP_NIIB,AMP_NIIB_ERR,POS_NIIB,POS_NIIB_ERR,SIG_NIIB,SIG_NIIB_ERR,NIIB_FLUX,NIIB_FLUX_ERR,NIIB_EW,NIIB_EW_ERR,AMP_NIIR,AMP_NIIR_ERR,POS_NIIR,POS_NIIR_ERR,SIG_NIIR,SIG_NIIR_ERR,NIIR_FLUX,NIIR_FLUX_ERR,NIIR_EW,NIIR_EW_ERR,NIIB_NPEG,NIIR_NPEG,SN_CONT
345772795336091648,NOEL,LLR,107313,32.190506,0.14711021,-0.00013939828,2.8966566e-05,1.0510648,0.9939253,0.0,2,1,0,0,-2.2495933,-9.828812,-3.8855796,5625.87807607533,15.800882,-0.0,-114.30644,-0.0,8.260429,2.066297,327.17032,81.8397,8.9540615,2.2401786,-18.689463,0.9921355,-112.50205,0.49411583,8.098238,1.7396885,-379.38248,83.951614,-10.383095,2.298112,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,0.7403268,2.4958296,0.63843757,0.011813863,0.8924336,0.0,1.6561105,5.5831685,0.045347318,0.15287745,3.2107973,2.5850902,55.02708,1.0182396,0.9045426,-0.0,7.2800083,5.8613095,0.19938684,0.16053371,1,1,35.331432,0.13691543,-3.430557e-05,3.8646805e-05,1.1751139,1.0883418,0.0,3,2,0,0,-1.7090284,-10.484526,-6.694542,7445.60933873003,0.0,-0.0,-3.6566265,-0.0,5.4573927,-0.0,0.0,-0.0,0.0,-0.0,-4.249921,1.2371286,-2.1062272,0.8893035,2.4042363,0.9368899,-25.61226,12.457905,-0.6389615,0.31080326,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,2.159561,1.8922617,-14.832882,0.35113448,1.188118,0.0,6.4315395,5.6354775,0.16044876,0.14059062,4.9581203,1.826892,25.306225,0.59906685,1.1856427,-0.0,14.735363,5.42946,0.36762005,0.13546248,1,1,258.0529601375097
345810453609342976,AGNX,LLR,107455,55.81959,0.15362346,-8.150282e-05,1.7833345e-05,1.5450644,1.3294456,0.0,2,201,0,0,1.1333646,-4.3353977,1.5989249,5537.710293936082,19.231462,-0.0,-105.271614,-0.0,4.3847814,0.75324136,211.37332,36.31085,3.3903596,0.582489,-23.610722,1.3742133,-106.21816,0.3214605,5.818833,0.5990993,-344.37775,40.729958,-5.5237,0.6534713,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,3.609605,2.6885855,1.3458394,0.011347035,0.8784476,0.0,7.9481397,5.920108,0.12750544,0.094972044,6.1510553,2.5791001,54.88211,0.4627218,0.8903668,-0.0,13.72804,5.7560835,0.22024481,0.0923493,1,1,59.828377,0.58720875,-7.373739e-05,2.245464e-05,1.2994716,1.3192763,0.0,3,201,1,0,2.6814287,-2.3460543,1.4257299,7328.923044929463,0.0,-0.0,-0.530184,-0.0,3.0489714,-0.0,0.0,-0.0,0.0,-0.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,3.3807316,0.8247071,-9.778662,-0.0,122.24318,-0.0,1035.9177,252.70528,15.504644,3.7853155,2,1.0283312,1.2410419,-16.189344,0.86642,4.5208745,1.3393233,11.653205,14.481205,0.17441286,0.21674614,5.6154375,1.248545,23.320711,1.248076,4.5316277,1.342509,63.78635,23.626942,0.9547332,0.35376444,0,0,101.88604478390353
345818974824458240,AGNX,LLR,107528,523.7915,0.8435109,-9.947278e-05,1.013953e-05,2.9260905,2.4464273,0.0,0,201,0,0,-6.110492,-9.428899,-3.3807597,5123.549823504701,21.333574,12.406935,-99.06451,0.9205244,1.5655471,1.1756909,83.71816,79.51857,0.15468967,0.14693011,-58.081245,8.610842,-97.641716,0.7779341,7.9031634,0.9585801,-1150.6066,220.39749,-2.1260262,0.4072525,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,41.778595,3.9753532,-3.451065,0.0,12.6402025,1.3799235,1323.7251,191.6982,2.4459486,0.35423738,0.2937685,3.3057294,46.081276,-0.0,12.701614,1.3866278,9.353068,105.25352,0.017282546,0.19448684,1,1,610.5676,1.2280797,-6.1222614e-05,1.4550025e-05,1.3282198,1.40591,0.0,0,201,21,0,8.362796,8.165523,11.955506,6780.799352115998,23.211863,12.502606,1.9199233,0.8498741,1.39902,0.9046299,81.39989,68.503494,0.1290323,0.10858968,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,13.866253,3.4763484,-9.047324,-0.0,31.948027,8.320099,1110.4348,401.41116,1.760221,0.63631225,1,52.32542,8.138081,-14.5010805,0.12715119,3.084803,0.202472,404.6039,68.301445,0.6413631,0.10827659,150.12428,9.0008745,22.05405,0.19337861,3.0913146,0.2028994,1163.2795,103.41244,1.8439943,0.16396812,0,0,497.1726183569356
346780772604078080,AGNX,LLR,546040,548.1644,0.85782015,-0.00014173379,9.939554e-06,2.9460382,2.5413268,0.0,2,201,0,1,3.822785,-11.367923,-5.319783,5090.599616579634,80.041855,16140.851,-103.430664,-0.0,8.390444,-0.0,1683.4181,339469.9,2.9914367,603.2386,-122.970215,15479.269,-100.99868,314.8473,8.510164,30.267492,-2623.1785,330332.72,-4.661395,587.00214,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,50.46213,3.344861,-3.4288673,0.0,13.692558,0.0,1731.969,114.80283,3.0777912,0.20406695,-3.0885017,3.2648432,45.784924,-0.0,13.759005,-0.0,-106.51844,112.60023,-0.18929073,0.20009872,2,2,682.07074,0.96170443,-5.0519215e-05,1.3859947e-05,1.383967,1.3364549,0.0,0,201,21,201,16.74896,15.7598715,19.549854,6737.191160634267,56.93339,77.7437,1.3515744,0.7706658,3.3905199,2.2413197,483.86395,734.07745,0.6910415,1.0483903,-46.22649,80.39161,1.5311576,1.6312968,7.7981687,7.534248,-903.5943,1797.644,-1.2904892,2.5673478,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,58.27502,15.163639,-14.915461,0.21253605,3.5693202,0.29762134,521.3842,142.46396,0.7446261,0.20346567,146.46191,11.612564,21.404581,0.30500197,3.577405,0.29829547,1313.3568,151.11726,1.8757039,0.21583815,0,0,709.231151196839
346809359906400256,NOEL,LLR,594909,26.773151,0.14063787,-0.00017457671,3.0504098e-05,1.252879,1.0915205,0.0,1,201,0,0,-2.426727,-5.4813976,0.45292524,5514.927825265567,5.3195786,2.2259674,-104.838524,-0.0,1.6631883,0.86752576,22.177296,14.830122,0.74430627,0.49773845,-6.410464,1.8394574,-105.62146,1.0426881,6.971398,1.4769171,-112.02095,39.955547,-3.759587,1.3411119,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,0.76839507,0.60778165,-3.7146873,0.0,14.65723,13.537342,28.23101,34.329067,0.94810355,1.15291,0.03576013,0.64386004,49.601334,-0.0,14.728369,13.6030445,1.320212,23.80163,0.044353105,0.79962635,1,1,29.732637,0.11801589,-0.00010656803,3.3908622e-05,1.0489212,1.0082362,0.0,0,1,0,0,-0.75678515,-8.513764,-4.7237806,7298.7714207387635,6.649329,350.85306,0.48517987,27.714052,7.4880567,34.582527,124.80641,6610.61,3.7743623,199.91632,-7.6254435,344.35846,-1.8544475,84.05788,8.460884,8.928397,-161.72263,7305.248,-4.890732,220.92154,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,3.4625058,2.774966,-15.969835,0.35119605,1.4278603,0.76970756,12.392707,11.969611,0.37475485,0.36196354,4.885836,4.0275135,23.377672,0.51410335,1.4271739,0.76933753,17.478563,17.215277,0.5286255,0.5206668,0,0,251.93757383010035
346815407220353024,AGNX,NER,545873,42.850803,0.19624335,-3.603725e-05,2.9033708e-05,1.2276822,1.1302849,0.0,2,111,0,0,-6.225216,-9.537139,-3.6028166,5641.973386870495,27.943338,-0.0,-107.253654,-0.0,4.89546,1.1935494,342.89548,83.60046,7.0325336,1.7148862,-32.260014,1.6831396,-107.53398,0.30025956,5.7512884,1.0272733,-465.07138,86.54064,-9.53827,1.775422,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,-1.5719613,3.086432,0.3899236,0.004464317,0.8949868,0.0,-3.526537,6.9240994,-0.072333224,0.14202142,6.8449197,3.4669983,54.93417,0.6289528,0.9071305,-0.0,15.564245,7.8833957,0.31925476,0.1617113,1,1,51.49112,0.19971891,-2.5181249e-05,3.734226e-05,1.0896807,1.0514753,0.0,1,201,0,0,-9.075959,-6.602589,-2.830805,7466.910795097504,31.208685,-0.0,1.8379416,1.2386646,3.7128894,0.9432292,290.45404,73.787476,4.9578533,1.2596489,-31.467287,1.7410088,1.9527252,1.3044144,4.281568,0.9236073,-337.71634,75.209206,-5.764589,1.2839649,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,2.906149,1.3048553,-16.122232,0.2921791,2.9421682,0.45345,21.432621,10.174348,0.3658371,0.17367348,12.447867,1.6608589,24.131712,0.43733284,2.9478033,0.4543185,91.97788,18.749859,1.5700172,0.3201088,0,0,257.8179502381622
346816231854073856,AGNX,LLR,49704,32.583557,0.16488266,-9.295125e-05,3.167802e-05,1.053677,1.008874,0.0,2,0,0,0,-1.7277128,-10.273989,-4.339666,5660.717813992534,5.572429,17.598955,-115.01431,-0.0,9.330125,-0.0,130.32327,411.58948,3.5025852,11.061948,-7.423792,15.987945,-110.65081,11.047371,11.228309,2.9834242,-208.94408,453.3957,-5.6156783,12.185706,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,1.0548062,2.6626112,-2.2269924,0.035195876,0.8979603,0.0,2.3742135,5.993146,0.063830204,0.16112472,4.5070357,2.7536764,52.498463,0.8296973,0.91014427,-0.0,10.282322,6.282219,0.2764811,0.16892824,1,1,38.79142,0.17019714,-5.578402e-05,4.1120184e-05,1.0444673,1.0217807,0.0,0,201,0,10,6.5782213,-2.7661982,1.0237855,7491.718243773382,10.1325655,51.030125,0.2399297,3.2429256,4.089694,5.1931324,103.872406,539.49915,2.3456995,12.1832485,-8.316887,50.57756,-1.8794113,12.402761,6.5239882,10.75634,-136.00781,856.9643,-3.0713885,19.35235,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,6.03775,5.129712,-15.804897,0.5304293,3.8654904,0.7957837,58.501858,51.14191,1.3210882,1.1549006,6.7668324,1.1322719,24.582783,0.8250246,3.874155,0.7975675,65.71316,17.433216,1.48402,0.3937534,0,0,227.920516173186
346819255511050240,NOEL,LLR,65186,47.061443,0.17660569,-0.00017285217,2.6636559e-05,1.1443344,1.0199188,0.0,1,201,0,0,-7.0858855,-9.88286,-3.9396286,5369.2866018332215,13.618152,9.134213,-106.53687,0.34112793,0.8382869,-0.0,28.615463,19.193481,0.56134295,0.37652,-18.699875,6.9881325,-106.24402,0.37346342,2.0443006,0.4919669,-95.8238,42.592045,-1.8797554,0.835549,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,0.10591049,2.396645,2.5242739,0.052283607,1.2585363,1.1507919,0.334114,7.566825,0.0065568625,0.14849612,3.8529325,2.9488919,54.432293,1.12742,1.2696586,1.160962,12.262197,14.621804,0.24068694,0.2870036,0,0,52.46645,0.16370673,-1.9349474e-05,3.0567026e-05,1.1446226,0.93698245,0.0,2,201,0,0,-4.334587,-10.390937,-6.6009536,7106.0214822174485,20.458649,-0.0,4.7406273,-0.0,7.552369,4.6720104,387.3023,239.5911,6.8176045,4.2175274,-24.860813,0.83367115,4.2014813,0.36001942,7.4463263,3.7449107,-464.03137,233.88911,-8.168249,4.1171813,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,3.7620935,1.9256996,-19.949093,0.80160314,1.133929,0.0,10.693144,5.47349,0.18822755,0.09634966,2.0397027,2.4850495,18.359303,0.73772156,1.1315666,-0.0,5.785447,7.0486364,0.10184058,0.12407676,1,1,320.4904893036469
346834373795932160,UNCX,NER,512961,38.90681,0.18921728,-0.000134441,2.8801529e-05,1.0006379,0.9657288,0.0,1,1,0,0,-0.4564064,-11.504808,-5.5615764,5691.2146993895,9.559487,14.412133,-108.18973,-0.0,2.2940834,3.0371547,54.97101,110.29421,1.2306088,2.4691093,-9.853182,12.531733,-111.19736,2.1058283,7.891062,3.5803957,-194.89554,263.1784,-4.3629847,5.891622,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,4.503184,1.693863,-3.8334312,0.0,5.49975,2.1627526,62.080124,33.782616,1.3902582,0.7565777,0.68735164,1.2450377,51.18686,-0.0,5.5275726,2.1736937,9.523648,17.65256,0.21331865,0.39539817,1,1,44.228226,0.3412662,-6.157295e-05,3.8415652e-05,1.0252174,1.0274744,0.0,3,111,0,0,-7.484737,-8.418739,-4.628756,7532.079569000011,0.0,-0.0,5.0248623,-0.0,1.6379261,-0.0,0.0,-0.0,0.0,-0.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,0.8844836,0.5640434,-10.049725,-0.0,49.79284,40.686398,110.39429,114.42449,2.1747797,2.2542374,1,2.6715736,1.2746621,-18.58129,0.84145075,3.6443083,1.0637641,24.404629,13.650194,0.48076814,0.2689327,5.5891504,1.4585978,22.023977,0.99735236,3.652249,1.066082,51.167725,20.034576,1.0080549,0.39477763,0,0,129.60037061976837
346840146231977984,AGNX,LLR,569958,31.879679,0.120974995,-0.00014008665,2.494674e-05,1.3689055,1.163503,0.0,1,201,0,0,-3.4971662,-9.812166,-3.8689342,5466.33116235658,15.510148,-0.0,-103.959045,0.34655052,4.8965964,1.1737379,190.37074,45.632786,5.41466,1.2980827,-19.968967,1.0072922,-103.9147,-0.0,5.948091,0.92689484,-297.73038,48.76572,-8.468261,1.3874016,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,1.3291327,1.4688282,1.2642514,0.020596081,1.7918707,0.89312166,5.969871,7.2373066,0.16987783,0.20594482,3.7648423,1.6634861,54.110462,0.8815205,1.8041937,0.8992638,17.026285,11.340853,0.48461014,0.32279396,0,0,36.03254,0.13289434,-8.718839e-05,3.2615328e-05,1.2781278,1.2164843,0.0,3,201,0,1,3.0558648,-8.516026,-4.7260413,7234.455813060559,0.0,-0.0,-3.9804409,-0.0,3.5482278,-0.0,0.0,-0.0,0.0,-0.0,-2.3922548,0.9826552,4.826309,-0.0,10.796767,10.103618,-64.742744,66.166016,-1.6299887,1.6658324,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,3.2061248,1.4155293,-15.626196,0.66029876,4.336296,1.4567254,34.848915,19.333559,0.87732655,0.48673594,3.649882,1.4920137,23.37459,0.98771405,4.346529,1.4601629,39.765945,21.040604,1.0012081,0.52976316,0,0,271.1367542063868
346863785731975168,NOEL,NER,594497,32.07169,0.1278746,-0.0002973425,2.4595514e-05,1.4087424,1.3540266,0.0,0,0,0,0,-10.23992,-9.940446,-4.006123,5845.831428930549,37.14498,1.5383921,-115.02718,1.2528962,3.3519835,0.87725496,312.0987,82.696465,8.245939,2.185165,-39.46542,-0.0,-115.15682,1.2318268,3.6989412,0.8386858,-365.91827,82.96711,-9.6678915,2.1924043,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,1.8536893,2.6883745,0.99965644,0.023883132,0.9273249,0.0,4.3088245,6.249016,0.11396563,0.16528307,1.5841898,2.290241,57.514713,1.3741037,0.93990725,-0.0,3.7323482,5.3958035,0.098769955,0.14279088,1,1,34.397877,0.15258057,-3.1249983e-05,3.935712e-05,2.3611135,2.2164977,0.0,1,200,0,0,-7.836503,-8.489747,-4.699764,7736.708206490468,20.30867,-0.0,-3.0563402,0.9893733,2.1842775,0.6641879,111.19346,33.81134,2.742075,0.8338898,-23.591848,1.5939982,-2.8346224,0.9243165,2.6044276,0.616445,-154.01541,37.91027,-3.7980824,0.93503433,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,7.957199,2.677978,-17.96027,0.42128396,1.2345695,0.0,24.624403,8.28729,0.60723937,0.20438284,-2.249791,2.5964947,23.748142,0.5570469,1.2319975,-0.0,-6.9477134,8.018391,-0.17133754,0.19774297,1,1,225.4407425532622
346884951330809856,UNCX,NER,619594,26.400036,0.14113869,-4.2696814e-05,3.2514847e-05,0.9072722,0.88927054,0.0,0,1,0,0,-5.1352677,-10.167902,-4.2246695,5846.674432266725,15.425095,67.44202,-115.65864,0.6483774,1.234188,1.7174004,47.719852,218.95409,1.5327935,7.032956,-13.08062,68.83868,-115.38333,1.2660506,1.970483,2.1931038,-64.60869,347.5333,-2.0752752,11.1630125,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,2.0576482,1.8671151,1.0998337,0.01812176,2.5469282,0.949899,13.136442,12.8876295,0.422031,0.41404358,5.8853135,1.9902546,57.62304,0.9494443,2.5621748,0.9555854,37.797955,19.02928,1.2144358,0.611439,0,0,30.527607,0.39704236,-6.408375e-05,5.2600546e-05,1.1041821,1.1203462,0.0,3,2,0,0,-2.0632617,-5.305149,-1.5151657,7737.823885399171,0.0,-0.0,-0.8253545,-0.0,1.2321751,-0.0,0.0,-0.0,0.0,-0.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,1.1232271,0.489355,10.324241,-0.0,60.544056,35.520466,170.46255,124.5672,4.736047,3.461461,1,3.475556,2.0047913,-16.475185,0.29295963,1.4330565,0.4868039,12.484683,8.357484,0.34684867,0.23223092,9.180963,2.6010303,25.239243,0.44880095,1.4318391,0.48639038,32.951286,14.575362,0.91553074,0.4051423,0,0,76.88753159738422
346894846935459840,AGNX,LLR,619604,26.566872,0.14207043,1.8546369e-05,3.2612756e-05,1.0993351,1.0279621,0.0,2,102,0,0,-4.9407587,-11.969249,-6.034926,5797.18517759002,17.722626,-0.0,-110.20422,-0.0,6.212275,2.497582,275.9743,110.95267,8.886356,3.5729852,-21.380095,1.3556652,-110.40122,0.41046947,6.9350624,2.0534132,-371.6635,112.54149,-11.967545,3.6243951,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,4.834987,2.8032577,0.3609878,0.003145155,0.9196081,0.0,11.145205,6.4618335,0.3588472,0.20806344,5.824514,2.9177089,56.405754,0.49144274,0.9320858,-0.0,13.608352,6.8169136,0.4381371,0.21949117,1,1,38.21179,0.17438379,0.000153128,3.702107e-05,0.89265347,0.85433555,0.0,0,201,0,0,1.0470797,-10.181608,-6.391625,7672.326970641161,0.714179,1.4441024,-2.5873845,8.836883,2.9262104,10.488142,5.238447,21.557468,0.11726591,0.48257768,-3.966647,2.429825,3.5506587,1.1190499,1.6289939,-0.0,-16.196938,9.921661,-0.36256966,0.22210328,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,0.86288947,0.9650315,-17.491768,0.91408825,5.6364303,1.2589146,12.191278,13.903631,0.27292567,0.31126255,5.425841,1.1033616,23.869568,1.2473805,5.650368,1.2620276,76.8482,23.212626,1.7201126,0.5196333,0,0,219.12466749346368
346895946447087616,AGNX,LLR,619637,270.8946,0.36984244,-5.776964e-05,9.681506e-06,4.248357,2.6949213,0.0,3,201,0,10,7.4577937,-4.0249667,2.0231726,5102.451251717643,0.0,-0.0,-96.99736,-0.0,0.79662687,-0.0,0.0,-0.0,0.0,-0.0,-43.867634,1.8706563,-97.17611,0.53976,10.621715,0.562651,-1167.9622,79.42529,-4.190056,0.28499508,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,15.961126,4.475912,0.15370686,0.0010555509,1.7455435,0.342137,69.83677,23.89367,0.2505441,0.08572082,26.48356,5.095191,49.482075,0.3398082,1.7572546,0.34443244,116.654366,32.039104,0.41850978,0.11494506,0,0,302.31845,0.44286194,-4.4131837e-05,1.441767e-05,1.3920909,1.2027948,0.0,0,201,0,201,30.071455,26.42822,30.218203,6752.876293527218,47.921696,6.175359,-1.4993567,0.23942894,1.8344464,0.29546592,220.35716,45.453377,0.70837426,0.14612103,-14.540729,4.3827276,1.4153992,2.4205267,9.869459,4.267856,-359.72403,189.61397,-1.1563925,0.60954785,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,24.370129,5.126741,-15.818005,0.17996319,2.9150357,0.29220816,178.07037,41.496082,0.57243526,0.13339832,60.20044,5.003194,20.586597,0.234216,2.9209995,0.292806,440.7792,57.395298,1.4169617,0.18451887,0,0,682.6471699058176
346912164243597312,UNCX,NER,619862,87.28232,0.2176044,-0.000109348475,1.5790907e-05,1.4668014,1.3632915,0.0,0,201,0,0,-1.2043175,-10.211784,-4.2774615,5553.309271277361,4.2840214,4.4799256,-105.66241,1.7180654,2.822548,3.0421722,30.309786,45.51744,0.31004626,0.46560973,-9.011306,4.4246383,-105.56815,-0.0,8.99555,2.6759932,-203.19142,116.65111,-2.0784953,1.1932642,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,3.3280349,2.3758168,0.48251072,0.004652939,1.9162067,0.52427214,15.985277,12.220959,0.16353907,0.12502848,12.431619,2.999241,54.169586,0.5223672,1.9290012,0.5277727,60.11047,21.926924,0.61500794,0.22434604,0,0,95.33521,0.82826704,-8.736149e-05,2.0306308e-05,1.1556541,1.2259272,0.0,0,201,12,0,5.133314,8.165279,11.955262,7349.567625170328,9.6336355,3.0206397,0.5316679,0.60544777,1.7002641,0.61654234,41.057877,19.682299,0.38456586,0.18438321,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,4.9925566,1.1617413,-9.806207,-0.0,122.587524,-0.0,1534.1195,356.9814,14.369092,3.3459406,2,5.9966044,1.8379815,-16.111536,0.31649867,3.418522,0.43686807,51.384686,17.063734,0.48128387,0.15987857,20.311167,2.2716458,23.509813,0.46183214,3.4258249,0.43780136,174.41747,29.620224,1.633704,0.27780452,0,0,115.102020720274
346912988877318144,AGNX,LLR,93702,29.843283,0.08611197,-0.00011765156,1.7800945e-05,1.6658008,0.92339236,0.0,3,201,0,0,-1.6410296,-12.281521,-6.3471985,5809.780639201124,0.0,-0.0,-115.63611,-0.0,0.9070596,-0.0,0.0,-0.0,0.0,-0.0,-7.8712444,0.552281,-113.7584,0.81692827,9.71924,0.8122182,-191.76337,20.92477,-5.4820604,0.5983987,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,-0.07436204,1.4974219,1.0179502,0.010005774,1.1171172,0.57910794,-0.20822841,4.194466,-0.0059554507,0.119964115,4.5418105,2.0344837,57.184486,0.56208545,1.1291633,0.58535254,12.855106,8.807282,0.36774477,0.2519513,0,0,27.395193,0.100310385,-4.1484054e-05,2.9992216e-05,1.0580219,0.977984,0.0,3,201,0,0,-2.4741395,-10.484526,-6.694542,7688.996526100614,0.0,-0.0,3.443862,-0.0,5.664036,-0.0,0.0,-0.0,0.0,-0.0,-1.593113,0.4678343,-2.325812,6.224386,9.829925,7.266006,-39.254246,31.221613,-1.2230107,0.97275513,0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,0,2.865454,1.5068922,-16.455425,0.3392297,4.3487415,0.5490484,31.235394,16.89291,0.97315335,0.5263186,8.933787,1.2921888,24.995777,0.51528966,4.358823,0.55032116,97.6101,18.740408,3.0412793,0.58400905,0,0,273.1042553570101
